amount,isCancelled,probBefore,userId,probAfter,loanAmount,shares,orderAmount,contractId,isFilled,createdTime,id_x,outcome,fees_liquidityFee,fees_creatorFee,fees_platformFee,fills_shares,fills_amount,fills_matchedBetId,fills_timestamp,isRedemption,fills_isSale,limitProb,fills,isLiquidityProvision,resolution,question,Accuracy
50.0,False,0.7562180799280575,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7562180799280575,0.0,238.09523809523813,50.0,ILNVn4wvPialf9AzGMAN,True,1683065491140,hHMe9qc5Pf3DDzr40LSu,NO,0,0.0,0,147.12435376780468,30.896114291238977,JJcB1UHi3wlUPgPItX50,1683324150067.0,,,0.79,,,NO,US Debt Limit Raised?,RIGHT
50.0,False,0.7562180799280575,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7562180799280575,0.0,238.09523809523813,50.0,ILNVn4wvPialf9AzGMAN,True,1683065491140,hHMe9qc5Pf3DDzr40LSu,NO,0,0.0,0,42.561259970056426,8.937864593711849,jfhL0NcSYIpsWV3Qv3qq,1683738803992.0,,,0.79,,,NO,US Debt Limit Raised?,RIGHT
50.0,False,0.7562180799280575,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7562180799280575,0.0,238.09523809523813,50.0,ILNVn4wvPialf9AzGMAN,True,1683065491140,hHMe9qc5Pf3DDzr40LSu,NO,0,0.0,0,48.40962435737704,10.166021115049176,Bm8qrtgl4Iw2ft3SQkOW,1683821745686.0,,,0.79,,,NO,US Debt Limit Raised?,RIGHT
0.0,True,0.8238673802612496,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8238673802612496,0.0,0.0,50.0,ILNVn4wvPialf9AzGMAN,False,1684239809937,i7vZMea2qHx6Ynw48GZO,NO,0,0.0,0,,,,,,,0.85,[],,NO,US Debt Limit Raised?,RIGHT
100.0,False,0.021374397113036334,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.021374397113036334,0.0,105.26315789473685,100.0,ILNVn4wvPialf9AzGMAN,True,1685794809335,inKgQmL8qc2u5hIDUjH5,NO,0,0.0,0,105.26315789473685,100.0,a0fuLUNJXfFTcVrzcHA1,1685890941568.0,,,0.05,,,NO,US Debt Limit Raised?,RIGHT
50.0,False,0.7899823199915572,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7899823199915572,0.0,277.7777777777777,50.0,ILNVn4wvPialf9AzGMAN,True,1683556153994,moHJsexHUV2rnFPOJ0fH,NO,0,0.0,0,277.7777777777777,50.0,OCWZp8CGjZkN3sKH3MdE,1684211375787.0,,,0.82,,,NO,US Debt Limit Raised?,RIGHT
-183.80747692509914,False,0.23791946914064147,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.25812139112791455,0.0,-251.00000000000045,-183.80747692509914,ILNVn4wvPialf9AzGMAN,True,1685300724514,pRi1TaBTc7cvbovcxSgM,NO,0,4.974020095385686,0,-251.00000000000045,-183.80747692509914,,1685300724514.0,,True,,,,NO,US Debt Limit Raised?,RIGHT
0.0,True,0.7562180799280575,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7562180799280575,0.0,0.0,50.0,ILNVn4wvPialf9AzGMAN,False,1683064783996,qljatTl0XspZv8pZ26BU,NO,0,0.0,0,,,,,,,0.79,[],,NO,US Debt Limit Raised?,RIGHT
0.0,True,0.6672903572964405,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6672903572964405,0.0,0.0,125.0,ILNVn4wvPialf9AzGMAN,False,1677951709896,uKJVpqPHBa2vwzvpXWe4,NO,0,0.0,0,,,,,,,0.75,[],,NO,US Debt Limit Raised?,RIGHT
0.0,True,0.7409533199822277,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7409533199822277,0.0,0.0,250.0,ILNVn4wvPialf9AzGMAN,False,1675725460509,udjbyBte3WMOrMaZRUKq,NO,0,0.0,0,,,,,,,0.9,[],,NO,US Debt Limit Raised?,RIGHT
-361.6870125569224,False,0.2389390775620335,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.28119196184577766,0.0,-502.0,-361.6870125569224,ILNVn4wvPialf9AzGMAN,True,1685279143573,xbtVdX1OaqLbe4bZx5JJ,NO,0,10.040307185782142,0,-502.0,-361.6870125569224,,1685279143573.0,,True,,,,NO,US Debt Limit Raised?,RIGHT
36.0,False,0.7899823199915572,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7792752007726654,0.0,154.17710688782745,36.0,ILNVn4wvPialf9AzGMAN,True,1683669377832,yU1rD3SDuavSjhhiBPmM,NO,0,2.8021299629067076,0,154.17710688782745,36.0,,1683669377832.0,,,,,,NO,US Debt Limit Raised?,RIGHT
-99.94844751583067,,0.05048974859958739,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.05048974859958739,0.0,-105.26315789473449,,ILNVn4wvPialf9AzGMAN,,1685890941794,zWbLLZhMeIhE5y7xUZcW,NO,0,0.0,0,,,,,True,,,,,NO,US Debt Limit Raised?,RIGHT
549.0,False,0.823562330216144,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.8552802576993206,0.0,644.0957095923163,549.0,JxBvyUAxJfsZwIbuYme6,True,1690405946973,IlcLzzdTgy4yAjj98a6Z,YES,0,7.923010796539845,0,644.0957095923163,549.0,,1690405946973.0,,,,,,YES,US GDP Growth 1% or More in 2023 Q2?,RIGHT
0.0,True,0.36593165122660287,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.36593165122660287,0.0,0.0,169.0,KolKj8oD4VTr7Nt8Vz1w,False,1686345599985,08BuY4OI5FG2pRELbwWe,YES,0,0.0,0,,,,,,,0.21,[],,YES,Third Trump Indictment?,RIGHT
-170.188241955492,False,0.5254950733686303,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5746810482071907,0.0,-400.0,-170.188241955492,KolKj8oD4VTr7Nt8Vz1w,True,1690462461823,0MRUs3rXMmHetia0OKby,NO,0,9.727450799347952,0,-400.0,-170.188241955492,,1690462461823.0,,True,,,,YES,Third Trump Indictment?,WRONG
500.0,False,0.5000000000000001,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.55,0.0,941.4331447549027,500.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496238032,4JLtq0WxBHdu3wLKJwoi,YES,0,9.895206862737727,0,353.16621382348467,176.58310691174233,2wnYKuZRdVsuJQQWUGqK,1690496238031.0,,,,,,YES,Third Trump Indictment?,RIGHT
500.0,False,0.5000000000000001,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.55,0.0,941.4331447549027,500.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496238032,4JLtq0WxBHdu3wLKJwoi,YES,0,9.895206862737727,0,402.01512610368627,220.97840043300516,,1690496238031.0,,,,,,YES,Third Trump Indictment?,RIGHT
500.0,False,0.5000000000000001,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.55,0.0,941.4331447549027,500.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496238032,4JLtq0WxBHdu3wLKJwoi,YES,0,9.895206862737727,0,186.2518048277318,102.4384926552525,Ll6WvyHVvHLyPSmzyL80,1690496238032.0,,,,,,YES,Third Trump Indictment?,RIGHT
-128.72282431622767,False,0.7022499899765514,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6834073720813123,0.0,-192.0,-128.72282431622767,KolKj8oD4VTr7Nt8Vz1w,True,1689705987949,5ld6aLTEZT6rq31yFkju,YES,0,4.315731487787064,0,-192.0,-128.72282431622767,,1689705987949.0,,True,,,,YES,Third Trump Indictment?,RIGHT
50.0,False,0.3515277707522499,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.36593165122660287,0.0,130.56808099431055,50.0,KolKj8oD4VTr7Nt8Vz1w,True,1686341086272,7AkYUZpdZJoHtG5dF6ML,YES,0,3.1655099591918345,0,130.56808099431055,50.0,,1686341086271.0,,,,,,YES,Third Trump Indictment?,RIGHT
446.0,False,0.5370249602155699,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5753384566930078,0.0,793.0679341338159,446.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496294503,8viAhoD2gTTn1SUulLLr,YES,0,7.853752349198713,0,105.00000000000136,59.75496945748695,,1690496294501.0,,,,,,YES,Third Trump Indictment?,RIGHT
446.0,False,0.5370249602155699,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5753384566930078,0.0,793.0679341338159,446.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496294503,8viAhoD2gTTn1SUulLLr,YES,0,7.853752349198713,0,480.41486183893494,264.22817401141424,Ll6WvyHVvHLyPSmzyL80,1690496294502.0,,,,,,YES,Third Trump Indictment?,RIGHT
446.0,False,0.5370249602155699,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5753384566930078,0.0,793.0679341338159,446.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496294503,8viAhoD2gTTn1SUulLLr,YES,0,7.853752349198713,0,207.65307229487962,122.01685653109882,,1690496294502.0,,,,,,YES,Third Trump Indictment?,RIGHT
250.0,False,0.6077617803829626,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6508871851651847,0.0,383.28278751186895,250.0,KolKj8oD4VTr7Nt8Vz1w,True,1689690625153,CFG1y1KW5ieNNFcEeKy0,YES,0,8.691750808518986,0,383.28278751186895,250.0,,1689690625153.0,,,,,,YES,Third Trump Indictment?,RIGHT
-216.21924586891805,False,0.40531855847100606,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4532635355853989,0.0,-395.8726133817336,-216.21924586891805,KolKj8oD4VTr7Nt8Vz1w,True,1690486489578,D6maiO7XIWjKPC7poAPa,NO,0,9.774614655064786,0,-395.8726133817336,-216.21924586891805,,1690486489578.0,,True,,,,YES,Third Trump Indictment?,WRONG
263.0,False,0.566322693842447,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4999722818722056,0.0,535.5335467974191,263.0,KolKj8oD4VTr7Nt8Vz1w,True,1690121051125,EcBuxnzsuTB8j5dusyWM,NO,0,13.063662707733911,0,535.5335467974191,263.0,,1690121051123.0,,,,,,YES,Third Trump Indictment?,WRONG
250.0,False,0.709290792867926,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.635513235576104,0.0,717.3482486495905,250.0,KolKj8oD4VTr7Nt8Vz1w,True,1690235608980,EfINOWheYP9CXH2jLpFd,NO,0,15.767552823383033,0,717.3482486495905,250.0,,1690235608980.0,,,,,,YES,Third Trump Indictment?,WRONG
140.0,False,0.7005948827407674,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7185258644090389,0.0,191.7393514626915,140.0,KolKj8oD4VTr7Nt8Vz1w,True,1689699631853,FJhd8iJT1gGEarc2fC4R,YES,0,3.9336747670282013,0,191.7393514626915,140.0,,1689699631851.0,,,,,,YES,Third Trump Indictment?,RIGHT
200.0,False,0.44077204734804415,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.47107400765905433,0.0,427.2053435727651,200.0,KolKj8oD4VTr7Nt8Vz1w,True,1688065092515,GgYIdvDVPuRItEpxMNE8,YES,0,6.314178885270098,0,75.16819321047979,35.42499779821835,,1688065092514.0,,,,,,YES,Third Trump Indictment?,RIGHT
200.0,False,0.44077204734804415,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.47107400765905433,0.0,427.2053435727651,200.0,KolKj8oD4VTr7Nt8Vz1w,True,1688065092515,GgYIdvDVPuRItEpxMNE8,YES,0,6.314178885270098,0,181.8181818181818,81.81818181818181,UdE7PiuW7sqaNrm7GoS3,1688065092515.0,,,,,,YES,Third Trump Indictment?,RIGHT
200.0,False,0.44077204734804415,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.47107400765905433,0.0,427.2053435727651,200.0,KolKj8oD4VTr7Nt8Vz1w,True,1688065092515,GgYIdvDVPuRItEpxMNE8,YES,0,6.314178885270098,0,170.21896854410352,82.75682038359983,,1688065092515.0,,,,,,YES,Third Trump Indictment?,RIGHT
-36.72217664290436,False,0.602564557404874,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6141930119197448,0.0,-100.0,-36.72217664290436,KolKj8oD4VTr7Nt8Vz1w,True,1690248697072,K4oXwLcU2ZrKqbfUttcD,NO,0,2.4384069038290987,0,-100.0,-36.72217664290436,,1690248697072.0,,True,,,,YES,Third Trump Indictment?,WRONG
-17.995031926922042,False,0.5532115440213039,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5584861885897328,0.0,-43.0,-17.995031926922042,KolKj8oD4VTr7Nt8Vz1w,True,1690239063197,LZfyckLac10Q8cRZcRP7,NO,0,1.1033991616096959,0,-43.0,-17.995031926922042,,1690239063196.0,,True,,,,YES,Third Trump Indictment?,WRONG
107.0,False,0.5569080935988211,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5788430644355984,0.0,180.49306617032585,107.0,KolKj8oD4VTr7Nt8Vz1w,True,1689686809865,NjTkv67LxnLI5vQ6aVpq,YES,0,4.496387357215858,0,180.49306617032585,107.0,,1689686809865.0,,,,,,YES,Third Trump Indictment?,RIGHT
513.0,False,0.6259716193296944,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7,0.0,748.5656000526393,513.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496551724,Qu8QS1LU388ySTtVdq5F,YES,0,14.367241735894334,0,704.3778192697748,482.06855345199483,,1690496551722.0,,,,,,YES,Third Trump Indictment?,RIGHT
513.0,False,0.6259716193296944,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7,0.0,748.5656000526393,513.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496551724,Qu8QS1LU388ySTtVdq5F,YES,0,14.367241735894334,0,44.18778078286453,30.93144654800517,3C9m1LwJQw7fmPRd5444,1690496551724.0,,,,,,YES,Third Trump Indictment?,RIGHT
116.0,False,0.39845491120479953,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4300122767527215,0.0,264.181756497233,116.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496191049,Qx7LYWodRiA8K4WHG7aF,YES,0,6.590314475790228,0,264.181756497233,116.0,,1690496191048.0,,,,,,YES,Third Trump Indictment?,RIGHT
-103.55898339364464,False,0.49999999999999994,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.48075338990938016,0.0,-217.99999999999994,-103.55898339364464,KolKj8oD4VTr7Nt8Vz1w,True,1688993797121,SvLlt7YikJdu8XuDaPe6,YES,0,3.9576399321695193,0,-63.912919385178554,-31.956459692589277,GX9Y0hPCjDUSR6noG54g,1688993797121.0,,True,,,,YES,Third Trump Indictment?,RIGHT
-103.55898339364464,False,0.49999999999999994,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.48075338990938016,0.0,-217.99999999999994,-103.55898339364464,KolKj8oD4VTr7Nt8Vz1w,True,1688993797121,SvLlt7YikJdu8XuDaPe6,YES,0,3.9576399321695193,0,-154.0870806148214,-71.60252370105536,,1688993797121.0,,True,,,,YES,Third Trump Indictment?,RIGHT
446.0,False,0.757994810109549,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7981159314145578,0.0,561.224095486534,446.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496955179,TlPhiLOeNuJuB7vVfEv9,YES,0,8.971683388624662,0,561.224095486534,446.0,,1690496955178.0,,,,,,YES,Third Trump Indictment?,RIGHT
100.0,False,0.6098550027222415,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5823123895415553,0.0,233.24435889931965,100.0,KolKj8oD4VTr7Nt8Vz1w,True,1690233701544,TwL0RHufSEgrdNmJdZH1,NO,0,5.806467861467,0,233.24435889931965,100.0,,1690233701544.0,,,,,,YES,Third Trump Indictment?,WRONG
161.0,False,0.5242554582090989,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4856049641854374,0.0,309.480434360305,161.0,KolKj8oD4VTr7Nt8Vz1w,True,1689993329749,WFsIyusymJuBWytYaCzk,NO,0,7.787869693876102,0,309.480434360305,161.0,,1689993329749.0,,,,,,YES,Third Trump Indictment?,WRONG
256.0,False,0.3988579846569646,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.35390527686001727,0.0,395.8726133817336,256.0,KolKj8oD4VTr7Nt8Vz1w,True,1690484303172,WMM9Cxf5s7dfMvRxGHfp,NO,0,9.02099660361333,0,395.8726133817336,256.0,,1690484303171.0,,,,,,YES,Third Trump Indictment?,WRONG
-151.21294829613785,False,0.6430513593041443,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.614883769737434,0.0,-250.0,-151.21294829613785,KolKj8oD4VTr7Nt8Vz1w,True,1689992709745,aFxs8qSiHy5FH51fI3Yd,YES,0,6.056372176956416,0,-250.0,-151.21294829613785,,1689992709744.0,,True,,,,YES,Third Trump Indictment?,RIGHT
-107.31398688200301,False,0.46848851906993755,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.43757903505523293,0.0,-250.71127106522295,-107.31398688200301,KolKj8oD4VTr7Nt8Vz1w,True,1689685504389,e6fCWLEhInMjxAi7zoy3,YES,0,6.25532625538762,0,-250.71127106522295,-107.31398688200301,,1689685504388.0,,True,,,,YES,Third Trump Indictment?,RIGHT
-39.00401809152996,False,0.5790508458717335,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5910115008961194,0.0,-100.0,-39.00401809152996,KolKj8oD4VTr7Nt8Vz1w,True,1690479605990,gOUeZL52giVSmIUon8Xr,NO,0,2.49161171880341,0,-100.0,-39.00401809152996,,1690479605989.0,,True,,,,YES,Third Trump Indictment?,WRONG
59.0,False,0.33431831677634105,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.3515277707522499,0.0,160.93784649814734,59.0,KolKj8oD4VTr7Nt8Vz1w,True,1686339188559,galZJ7RszXRTjeaTEduj,YES,0,3.8190136170870534,0,160.93784649814734,59.0,,1686339188559.0,,,,,,YES,Third Trump Indictment?,RIGHT
-409.98162970868475,False,0.614883769737434,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5242554582090989,0.0,-750.0629498345661,-409.98162970868475,KolKj8oD4VTr7Nt8Vz1w,True,1689993293081,jebXpvlABhxPcTL5BR4P,YES,0,17.6722550130466,0,-750.0629498345661,-409.98162970868475,,1689993293081.0,,True,,,,YES,Third Trump Indictment?,RIGHT
600.0,False,0.4300122767527215,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5000000000000001,0.0,1212.302627069635,600.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496221153,kXMAuf16ve0rXmIGlbvz,YES,0,13.734513066590218,0,565.4688408931197,276.58310691174233,,1690496221153.0,,,,,,YES,Third Trump Indictment?,RIGHT
600.0,False,0.4300122767527215,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5000000000000001,0.0,1212.302627069635,600.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496221153,kXMAuf16ve0rXmIGlbvz,YES,0,13.734513066590218,0,646.8337861765153,323.41689308825767,2wnYKuZRdVsuJQQWUGqK,1690496221153.0,,,,,,YES,Third Trump Indictment?,RIGHT
100.0,False,0.635513235576104,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6072070313534488,0.0,248.1818176052766,100.0,KolKj8oD4VTr7Nt8Vz1w,True,1690235621103,lFcUrvJi1s3S1jhBhGK4,NO,0,6.054136561041587,0,248.1818176052766,100.0,,1690235621103.0,,,,,,YES,Third Trump Indictment?,WRONG
-172.99455829269112,False,0.5182997910022873,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5676832873080948,0.0,-400.0000000000009,-172.99455829269112,KolKj8oD4VTr7Nt8Vz1w,True,1690462681786,oBFYe7rO3qtx5zOXoe6q,NO,0,9.766470948842475,0,-400.0000000000009,-172.99455829269112,,1690462681786.0,,True,,,,YES,Third Trump Indictment?,WRONG
-230.36266690347856,False,0.5399999999999999,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5399999999999999,0.0,-500.78840631190997,-230.36266690347856,KolKj8oD4VTr7Nt8Vz1w,True,1690482985785,rq92cWxQGO1BTJHSkOmp,NO,0,0.0,0,-500.78840631190997,-230.36266690347856,VjM5kHrqcAYHq0vLYkkF,1690482985785.0,,True,,,,YES,Third Trump Indictment?,WRONG
-389.65770327038314,False,0.7809411687552912,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7402837974901513,0.0,-525.0,-389.65770327038314,KolKj8oD4VTr7Nt8Vz1w,True,1689690686046,sHb2YV4gPrFT0KEJcqGf,YES,0,9.975355206090416,0,-525.0,-389.65770327038314,,1689690686046.0,,True,,,,YES,Third Trump Indictment?,RIGHT
-113.21857346700301,False,0.49369598888505345,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.46255097104826576,0.0,-250.0,-113.21857346700301,KolKj8oD4VTr7Nt8Vz1w,True,1689152999521,tRkXxwzdT7BfoavYN1RR,YES,0,6.306976046199338,0,-250.0,-113.21857346700301,,1689152999521.0,,True,,,,YES,Third Trump Indictment?,RIGHT
500.0,False,0.43757903505523293,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5569080935988211,0.0,961.5477446896798,500.0,KolKj8oD4VTr7Nt8Vz1w,True,1689686796108,wQ5KAUb8tekabkV2KfF1,YES,0,21.914859331242994,0,961.5477446896798,500.0,,1689686796106.0,,,,,,YES,Third Trump Indictment?,RIGHT
0.0,True,0.4133367240355142,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.4133367240355142,0.0,0.0,169.0,KolKj8oD4VTr7Nt8Vz1w,False,1686335100158,wohcjpFG2ukWTtMK0U2q,YES,0,0.0,0,,,,,,,0.31,[],,YES,Third Trump Indictment?,RIGHT
468.0,False,0.5330113406010655,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6259716193296944,0.0,776.6971042196033,468.0,KolKj8oD4VTr7Nt8Vz1w,True,1690496382988,xul73WEesVAKYlzfHTKb,YES,0,17.358244632499915,0,776.6971042196033,468.0,,1690496382987.0,,,,,,YES,Third Trump Indictment?,RIGHT
-194.10532971607086,False,0.5584861885897328,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6179636924074442,0.0,-500.0,-194.10532971607086,KolKj8oD4VTr7Nt8Vz1w,True,1690240720625,ylovc7jUrPOWwUicdprd,NO,0,11.620524858444826,0,-500.0,-194.10532971607086,,1690240720625.0,,True,,,,YES,Third Trump Indictment?,WRONG
0.0,True,0.42465399020388456,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.42465399020388456,0.0,0.0,250.0,LTiU3AsMcmwvPcKWatas,False,1676146479919,70x7CPBy3XeN8Ixrfz1O,YES,0,0.0,0,,,,,,,0.25,[],,YES,Elon Appoints New Twitter CEO?,RIGHT
0.0,True,0.30568277011204187,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.30568277011204187,0.0,0.0,150.0,LTiU3AsMcmwvPcKWatas,False,1681301896246,QMjJRxDQwmcFomfBt9PS,YES,0,0.0,0,,,,,,,0.22,[],,YES,Elon Appoints New Twitter CEO?,RIGHT
-217.4194183638037,False,0.58,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6488900276645835,0.0,-599.3711113824174,-217.4194183638037,Mlg2DO4EjRjkpXvd8TMV,True,1673115421998,3FZ0ocItP6cJM1TXEf6h,NO,0,13.325737383884103,0,-599.3711113824174,-217.4194183638037,,1673115421998.0,,True,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,WRONG
291.0,False,0.5516327419606574,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6093916656829926,0.0,481.5790595784333,291.0,Mlg2DO4EjRjkpXvd8TMV,True,1680024477943,4DWwX0WwXPmRXVLzQnUZ,YES,0,11.304216708972467,0,481.5790595784333,291.0,,1680024477942.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
223.0,False,0.722066573616945,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7474862775370614,0.0,295.77029834553787,223.0,Mlg2DO4EjRjkpXvd8TMV,True,1680211792765,4FxAgrhTUWr8sJXhJIqA,YES,0,5.617335849430224,0,295.77029834553787,223.0,,1680211792763.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
312.0,False,0.7207155791572166,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.7556649416772614,0.0,412.15140355385915,312.0,Mlg2DO4EjRjkpXvd8TMV,True,1679947360471,5hSg9litFm530nyuTzNP,YES,0,7.598418326554746,0,412.15140355385915,312.0,,1679947360471.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
1000.0,False,0.28485902497294346,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.5516327419606574,0.0,2321.9379140467,1000.0,Mlg2DO4EjRjkpXvd8TMV,True,1680024417024,5ySNmGzWyT6qPGJagtUf,YES,0,43.87011286911877,0,2321.9379140467,1000.0,,1680024417024.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
200.0,False,0.7170926194519975,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.6576059563917113,0.0,599.3711113824174,200.0,Mlg2DO4EjRjkpXvd8TMV,True,1671494825508,7BOBo6EukQEjH5aZHRTr,NO,0,13.070685278391656,0,599.3711113824174,200.0,,1671494825508.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,WRONG
-62.79475821986098,False,0.9563602796792076,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.9557923161828449,0.0,-66.0,-62.79475821986098,Mlg2DO4EjRjkpXvd8TMV,True,1680215666277,8Onjq2BtpyLyQHZwfGoi,YES,0,0.30633524996646894,0,-66.0,-62.79475821986098,,1680215666277.0,,True,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
1200.0,False,0.6667860706492909,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.70332571397578,0.0,1710.8498034430813,1200.0,Mlg2DO4EjRjkpXvd8TMV,True,1679074986917,8RF6IcYS8kgRGhsGSsvu,YES,0,7.880748255953495,0,227.91371126184868,159.57577154819933,,1679074986914.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
1200.0,False,0.6667860706492909,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.70332571397578,0.0,1710.8498034430813,1200.0,Mlg2DO4EjRjkpXvd8TMV,True,1679074986917,8RF6IcYS8kgRGhsGSsvu,YES,0,7.880748255953495,0,12.402320981713164,8.557601477382082,v9G0n7vaLdYNoznjNwWz,1679074986915.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
1200.0,False,0.6667860706492909,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.70332571397578,0.0,1710.8498034430813,1200.0,Mlg2DO4EjRjkpXvd8TMV,True,1679074986917,8RF6IcYS8kgRGhsGSsvu,YES,0,7.880748255953495,0,102.47587164317952,73.4235753717499,,1679074986915.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
1200.0,False,0.6667860706492909,102hYaQkuxZ7wnPNGZ5JcDMR2aR2,0.70332571397578,0.0,1710.8498034430813,1200.0,Mlg2DO4EjRjkpXvd8TMV,True,1679074986917,8RF6IcYS8kgRGhsGSsvu,YES,0,7.880748255953495,0,1333.333333333333,933.333333333333,NbzDWWy63sSHSvppZHw0,1679074986917.0,,,,,,YES,Will Donald Trump Be Indicted for a Crime by July 2023?,RIGHT
